"product_id","product_name","price","category_name","main_image_url","product_url","status","updated_at","is_deleted","display_yn","mall_id","description","keywords","image_tags"
"P224","탁상 달력 21","2900","달력","https://placehold.co/640x640/f97316/ffffff?text=P224","","active","2026-05-19T09:00:00Z","false","Y","","기업 홍보용 맞춤 제작 달력 샘플 21","달력;캘린더;탁상;홍보","calendar;desk"
"P225","친환경 에코백 21","5100","가방","https://placehold.co/640x640/84cc16/ffffff?text=P225","","active","2026-05-19T09:00:00Z","false","Y","","친환경 행사와 쇼핑용 가방 샘플 21","가방;에코백;파우치;친환경","bag;eco;pouch"
"P226","사무용 마우스패드 21","2200","마우스패드","https://placehold.co/640x640/7c3aed/ffffff?text=P226","","active","2026-05-19T09:00:00Z","false","Y","","로고 인쇄가 가능한 데스크 용품 샘플 21","마우스패드;장패드;사무용;인쇄","mousepad;desk"
"P227","휴대용 손소독제 21","3400","생활용품","https://placehold.co/640x640/0f766e/ffffff?text=P227","","active","2026-05-19T09:00:00Z","false","Y","","일상에서 쓰기 좋은 생활 판촉물 샘플 21","생활용품;판촉;휴대용;선물","lifestyle;gift"
"P228","UV 차단 장우산 22","7600","우산","https://placehold.co/640x640/2563eb/ffffff?text=P228","","active","2026-05-19T09:00:00Z","false","Y","","판촉 행사와 기업 기념품에 쓰는 우산 샘플 22","우산;판촉;자동;접이식","umbrella;folding;color"
"P229","블랙 진공 텀블러 22","12200","텀블러","https://placehold.co/640x640/111827/ffffff?text=P229","","active","2026-05-19T09:00:00Z","false","Y","","보온 보냉이 가능한 사무실 텀블러 샘플 22","텀블러;스텐;보온;보틀","tumbler;stainless;bottle"
"P230","금속 볼펜 22","2200","볼펜","https://placehold.co/640x640/1d4ed8/ffffff?text=P230","","active","2026-05-19T09:00:00Z","false","Y","","로고 인쇄가 가능한 판촉용 필기구 샘플 22","볼펜;펜;판촉;기념품","pen;stationery"
"P231","코마사 타월 22","4300","타올","https://placehold.co/640x640/f8fafc/ffffff?text=P231","","active","2026-05-19T09:00:00Z","false","Y","","행사 답례와 기업 선물용 타올 샘플 22","수건;타월;답례품;생활용품","towel;gift"
"P232","큐브 메모지 22","2600","점착메모지","https://placehold.co/640x640/facc15/ffffff?text=P232","","active","2026-05-19T09:00:00Z","false","Y","","사무실 홍보와 방문 선물용 메모지 샘플 22","점착;메모지;사무용;판촉","sticky;memo;paper"
"P233","유리 트로피 22","36400","상패","https://placehold.co/640x640/dbeafe/ffffff?text=P233","","active","2026-05-19T09:00:00Z","false","Y","","시상식과 감사 행사에 쓰는 상패 샘플 22","상패;크리스탈;트로피;감사패","crystal;trophy;award"
"P234","벽걸이 캘린더 22","3000","달력","https://placehold.co/640x640/f97316/ffffff?text=P234","","active","2026-05-19T09:00:00Z","false","Y","","기업 홍보용 맞춤 제작 달력 샘플 22","달력;캘린더;탁상;홍보","calendar;desk"
"P235","부직포 쇼핑백 22","5200","가방","https://placehold.co/640x640/84cc16/ffffff?text=P235","","active","2026-05-19T09:00:00Z","false","Y","","친환경 행사와 쇼핑용 가방 샘플 22","가방;에코백;파우치;친환경","bag;eco;pouch"
"P236","장패드 22","2300","마우스패드","https://placehold.co/640x640/7c3aed/ffffff?text=P236","","active","2026-05-19T09:00:00Z","false","Y","","로고 인쇄가 가능한 데스크 용품 샘플 22","마우스패드;장패드;사무용;인쇄","mousepad;desk"
"P237","칫솔 여행 세트 22","3500","생활용품","https://placehold.co/640x640/0f766e/ffffff?text=P237","","active","2026-05-19T09:00:00Z","false","Y","","일상에서 쓰기 좋은 생활 판촉물 샘플 22","생활용품;판촉;휴대용;선물","lifestyle;gift"
"P238","미니 접이식 우산 23","7700","우산","https://placehold.co/640x640/2563eb/ffffff?text=P238","","active","2026-05-19T09:00:00Z","false","Y","","판촉 행사와 기업 기념품에 쓰는 우산 샘플 23","우산;판촉;자동;접이식","umbrella;folding;color"
"P239","화이트 보틀 23","12300","텀블러","https://placehold.co/640x640/111827/ffffff?text=P239","","active","2026-05-19T09:00:00Z","false","Y","","보온 보냉이 가능한 사무실 텀블러 샘플 23","텀블러;스텐;보온;보틀","tumbler;stainless;bottle"
"P240","터치펜 겸용 볼펜 23","2300","볼펜","https://placehold.co/640x640/1d4ed8/ffffff?text=P240","","active","2026-05-19T09:00:00Z","false","Y","","로고 인쇄가 가능한 판촉용 필기구 샘플 23","볼펜;펜;판촉;기념품","pen;stationery"
"P241","답례품 타올 23","4400","타올","https://placehold.co/640x640/f8fafc/ffffff?text=P241","","active","2026-05-19T09:00:00Z","false","Y","","행사 답례와 기업 선물용 타올 샘플 23","수건;타월;답례품;생활용품","towel;gift"
"P242","인덱스 점착메모 23","2700","점착메모지","https://placehold.co/640x640/facc15/ffffff?text=P242","","active","2026-05-19T09:00:00Z","false","Y","","사무실 홍보와 방문 선물용 메모지 샘플 23","점착;메모지;사무용;판촉","sticky;memo;paper"
"P243","메탈 상패 23","36500","상패","https://placehold.co/640x640/dbeafe/ffffff?text=P243","","active","2026-05-19T09:00:00Z","false","Y","","시상식과 감사 행사에 쓰는 상패 샘플 23","상패;크리스탈;트로피;감사패","crystal;trophy;award"
"P244","미니 캘린더 23","3100","달력","https://placehold.co/640x640/f97316/ffffff?text=P244","","active","2026-05-19T09:00:00Z","false","Y","","기업 홍보용 맞춤 제작 달력 샘플 23","달력;캘린더;탁상;홍보","calendar;desk"
"P245","캔버스 파우치 23","5300","가방","https://placehold.co/640x640/84cc16/ffffff?text=P245","","active","2026-05-19T09:00:00Z","false","Y","","친환경 행사와 쇼핑용 가방 샘플 23","가방;에코백;파우치;친환경","bag;eco;pouch"
"P246","젤 손목 마우스패드 23","2400","마우스패드","https://placehold.co/640x640/7c3aed/ffffff?text=P246","","active","2026-05-19T09:00:00Z","false","Y","","로고 인쇄가 가능한 데스크 용품 샘플 23","마우스패드;장패드;사무용;인쇄","mousepad;desk"
"P247","다용도 파우치 23","3600","생활용품","https://placehold.co/640x640/0f766e/ffffff?text=P247","","active","2026-05-19T09:00:00Z","false","Y","","일상에서 쓰기 좋은 생활 판촉물 샘플 23","생활용품;판촉;휴대용;선물","lifestyle;gift"
"P248","컬러 3단 우산 24","7800","우산","https://placehold.co/640x640/2563eb/ffffff?text=P248","","active","2026-05-19T09:00:00Z","false","Y","","판촉 행사와 기업 기념품에 쓰는 우산 샘플 24","우산;판촉;자동;접이식","umbrella;folding;color"
"P249","손잡이 머그 텀블러 24","12400","텀블러","https://placehold.co/640x640/111827/ffffff?text=P249","","active","2026-05-19T09:00:00Z","false","Y","","보온 보냉이 가능한 사무실 텀블러 샘플 24","텀블러;스텐;보온;보틀","tumbler;stainless;bottle"
"P250","판촉용 컬러 볼펜 24","2400","볼펜","https://placehold.co/640x640/1d4ed8/ffffff?text=P250","","active","2026-05-19T09:00:00Z","false","Y","","로고 인쇄가 가능한 판촉용 필기구 샘플 24","볼펜;펜;판촉;기념품","pen;stationery"
"P251","스포츠 타월 24","4500","타올","https://placehold.co/640x640/f8fafc/ffffff?text=P251","","active","2026-05-19T09:00:00Z","false","Y","","행사 답례와 기업 선물용 타올 샘플 24","수건;타월;답례품;생활용품","towel;gift"
"P252","방문형 메모지 24","2800","점착메모지","https://placehold.co/640x640/facc15/ffffff?text=P252","","active","2026-05-19T09:00:00Z","false","Y","","사무실 홍보와 방문 선물용 메모지 샘플 24","점착;메모지;사무용;판촉","sticky;memo;paper"
"P253","기념패 24","36600","상패","https://placehold.co/640x640/dbeafe/ffffff?text=P253","","active","2026-05-19T09:00:00Z","false","Y","","시상식과 감사 행사에 쓰는 상패 샘플 24","상패;크리스탈;트로피;감사패","crystal;trophy;award"
"P254","스케줄 달력 24","3200","달력","https://placehold.co/640x640/f97316/ffffff?text=P254","","active","2026-05-19T09:00:00Z","false","Y","","기업 홍보용 맞춤 제작 달력 샘플 24","달력;캘린더;탁상;홍보","calendar;desk"
"P255","장바구니 가방 24","5400","가방","https://placehold.co/640x640/84cc16/ffffff?text=P255","","active","2026-05-19T09:00:00Z","false","Y","","친환경 행사와 쇼핑용 가방 샘플 24","가방;에코백;파우치;친환경","bag;eco;pouch"
"P256","인쇄 마우스패드 24","2500","마우스패드","https://placehold.co/640x640/7c3aed/ffffff?text=P256","","active","2026-05-19T09:00:00Z","false","Y","","로고 인쇄가 가능한 데스크 용품 샘플 24","마우스패드;장패드;사무용;인쇄","mousepad;desk"
"P257","미니 구급함 24","3700","생활용품","https://placehold.co/640x640/0f766e/ffffff?text=P257","","active","2026-05-19T09:00:00Z","false","Y","","일상에서 쓰기 좋은 생활 판촉물 샘플 24","생활용품;판촉;휴대용;선물","lifestyle;gift"
"P258","판촉 자동 우산 25","7900","우산","https://placehold.co/640x640/2563eb/ffffff?text=P258","","active","2026-05-19T09:00:00Z","false","Y","","판촉 행사와 기업 기념품에 쓰는 우산 샘플 25","우산;판촉;자동;접이식","umbrella;folding;color"
"P259","스텐 보온 텀블러 25","12500","텀블러","https://placehold.co/640x640/111827/ffffff?text=P259","","active","2026-05-19T09:00:00Z","false","Y","","보온 보냉이 가능한 사무실 텀블러 샘플 25","텀블러;스텐;보온;보틀","tumbler;stainless;bottle"
"P260","고급 볼펜 세트 25","2500","볼펜","https://placehold.co/640x640/1d4ed8/ffffff?text=P260","","active","2026-05-19T09:00:00Z","false","Y","","로고 인쇄가 가능한 판촉용 필기구 샘플 25","볼펜;펜;판촉;기념품","pen;stationery"
"P261","호텔 수건 세트 25","4600","타올","https://placehold.co/640x640/f8fafc/ffffff?text=P261","","active","2026-05-19T09:00:00Z","false","Y","","행사 답례와 기업 선물용 타올 샘플 25","수건;타월;답례품;생활용품","towel;gift"
"P262","점착 메모지 세트 25","2900","점착메모지","https://placehold.co/640x640/facc15/ffffff?text=P262","","active","2026-05-19T09:00:00Z","false","Y","","사무실 홍보와 방문 선물용 메모지 샘플 25","점착;메모지;사무용;판촉","sticky;memo;paper"
"P263","크리스탈 감사패 25","36700","상패","https://placehold.co/640x640/dbeafe/ffffff?text=P263","","active","2026-05-19T09:00:00Z","false","Y","","시상식과 감사 행사에 쓰는 상패 샘플 25","상패;크리스탈;트로피;감사패","crystal;trophy;award"
"P264","탁상 달력 25","3300","달력","https://placehold.co/640x640/f97316/ffffff?text=P264","","active","2026-05-19T09:00:00Z","false","Y","","기업 홍보용 맞춤 제작 달력 샘플 25","달력;캘린더;탁상;홍보","calendar;desk"
"P265","친환경 에코백 25","5500","가방","https://placehold.co/640x640/84cc16/ffffff?text=P265","","active","2026-05-19T09:00:00Z","false","Y","","친환경 행사와 쇼핑용 가방 샘플 25","가방;에코백;파우치;친환경","bag;eco;pouch"
"P266","사무용 마우스패드 25","2600","마우스패드","https://placehold.co/640x640/7c3aed/ffffff?text=P266","","active","2026-05-19T09:00:00Z","false","Y","","로고 인쇄가 가능한 데스크 용품 샘플 25","마우스패드;장패드;사무용;인쇄","mousepad;desk"
"P267","휴대용 손소독제 25","3800","생활용품","https://placehold.co/640x640/0f766e/ffffff?text=P267","","active","2026-05-19T09:00:00Z","false","Y","","일상에서 쓰기 좋은 생활 판촉물 샘플 25","생활용품;판촉;휴대용;선물","lifestyle;gift"
"P268","UV 차단 장우산 26","8000","우산","https://placehold.co/640x640/2563eb/ffffff?text=P268","","active","2026-05-19T09:00:00Z","false","Y","","판촉 행사와 기업 기념품에 쓰는 우산 샘플 26","우산;판촉;자동;접이식","umbrella;folding;color"
"P269","블랙 진공 텀블러 26","12600","텀블러","https://placehold.co/640x640/111827/ffffff?text=P269","","active","2026-05-19T09:00:00Z","false","Y","","보온 보냉이 가능한 사무실 텀블러 샘플 26","텀블러;스텐;보온;보틀","tumbler;stainless;bottle"
"P270","금속 볼펜 26","2600","볼펜","https://placehold.co/640x640/1d4ed8/ffffff?text=P270","","active","2026-05-19T09:00:00Z","false","Y","","로고 인쇄가 가능한 판촉용 필기구 샘플 26","볼펜;펜;판촉;기념품","pen;stationery"
"P271","코마사 타월 26","4700","타올","https://placehold.co/640x640/f8fafc/ffffff?text=P271","","active","2026-05-19T09:00:00Z","false","Y","","행사 답례와 기업 선물용 타올 샘플 26","수건;타월;답례품;생활용품","towel;gift"
"P272","큐브 메모지 26","3000","점착메모지","https://placehold.co/640x640/facc15/ffffff?text=P272","","active","2026-05-19T09:00:00Z","false","Y","","사무실 홍보와 방문 선물용 메모지 샘플 26","점착;메모지;사무용;판촉","sticky;memo;paper"
"P273","유리 트로피 26","36800","상패","https://placehold.co/640x640/dbeafe/ffffff?text=P273","","active","2026-05-19T09:00:00Z","false","Y","","시상식과 감사 행사에 쓰는 상패 샘플 26","상패;크리스탈;트로피;감사패","crystal;trophy;award"
"P274","벽걸이 캘린더 26","3400","달력","https://placehold.co/640x640/f97316/ffffff?text=P274","","active","2026-05-19T09:00:00Z","false","Y","","기업 홍보용 맞춤 제작 달력 샘플 26","달력;캘린더;탁상;홍보","calendar;desk"
"P275","부직포 쇼핑백 26","5600","가방","https://placehold.co/640x640/84cc16/ffffff?text=P275","","active","2026-05-19T09:00:00Z","false","Y","","친환경 행사와 쇼핑용 가방 샘플 26","가방;에코백;파우치;친환경","bag;eco;pouch"
"P276","장패드 26","2700","마우스패드","https://placehold.co/640x640/7c3aed/ffffff?text=P276","","active","2026-05-19T09:00:00Z","false","Y","","로고 인쇄가 가능한 데스크 용품 샘플 26","마우스패드;장패드;사무용;인쇄","mousepad;desk"
"P277","칫솔 여행 세트 26","3900","생활용품","https://placehold.co/640x640/0f766e/ffffff?text=P277","","active","2026-05-19T09:00:00Z","false","Y","","일상에서 쓰기 좋은 생활 판촉물 샘플 26","생활용품;판촉;휴대용;선물","lifestyle;gift"
"P278","미니 접이식 우산 27","7200","우산","https://placehold.co/640x640/2563eb/ffffff?text=P278","","active","2026-05-19T09:00:00Z","false","Y","","판촉 행사와 기업 기념품에 쓰는 우산 샘플 27","우산;판촉;자동;접이식","umbrella;folding;color"
"P279","화이트 보틀 27","11800","텀블러","https://placehold.co/640x640/111827/ffffff?text=P279","","active","2026-05-19T09:00:00Z","false","Y","","보온 보냉이 가능한 사무실 텀블러 샘플 27","텀블러;스텐;보온;보틀","tumbler;stainless;bottle"
"P280","터치펜 겸용 볼펜 27","1800","볼펜","https://placehold.co/640x640/1d4ed8/ffffff?text=P280","","active","2026-05-19T09:00:00Z","false","Y","","로고 인쇄가 가능한 판촉용 필기구 샘플 27","볼펜;펜;판촉;기념품","pen;stationery"
"P281","답례품 타올 27","3900","타올","https://placehold.co/640x640/f8fafc/ffffff?text=P281","","active","2026-05-19T09:00:00Z","false","Y","","행사 답례와 기업 선물용 타올 샘플 27","수건;타월;답례품;생활용품","towel;gift"
"P282","인덱스 점착메모 27","2200","점착메모지","https://placehold.co/640x640/facc15/ffffff?text=P282","","active","2026-05-19T09:00:00Z","false","Y","","사무실 홍보와 방문 선물용 메모지 샘플 27","점착;메모지;사무용;판촉","sticky;memo;paper"
"P283","메탈 상패 27","36000","상패","https://placehold.co/640x640/dbeafe/ffffff?text=P283","","active","2026-05-19T09:00:00Z","false","Y","","시상식과 감사 행사에 쓰는 상패 샘플 27","상패;크리스탈;트로피;감사패","crystal;trophy;award"
"P284","미니 캘린더 27","2600","달력","https://placehold.co/640x640/f97316/ffffff?text=P284","","active","2026-05-19T09:00:00Z","false","Y","","기업 홍보용 맞춤 제작 달력 샘플 27","달력;캘린더;탁상;홍보","calendar;desk"
"P285","캔버스 파우치 27","4800","가방","https://placehold.co/640x640/84cc16/ffffff?text=P285","","active","2026-05-19T09:00:00Z","false","Y","","친환경 행사와 쇼핑용 가방 샘플 27","가방;에코백;파우치;친환경","bag;eco;pouch"
"P286","젤 손목 마우스패드 27","1900","마우스패드","https://placehold.co/640x640/7c3aed/ffffff?text=P286","","active","2026-05-19T09:00:00Z","false","Y","","로고 인쇄가 가능한 데스크 용품 샘플 27","마우스패드;장패드;사무용;인쇄","mousepad;desk"
"P287","다용도 파우치 27","3100","생활용품","https://placehold.co/640x640/0f766e/ffffff?text=P287","","active","2026-05-19T09:00:00Z","false","Y","","일상에서 쓰기 좋은 생활 판촉물 샘플 27","생활용품;판촉;휴대용;선물","lifestyle;gift"
"P288","컬러 3단 우산 28","7300","우산","https://placehold.co/640x640/2563eb/ffffff?text=P288","","active","2026-05-19T09:00:00Z","false","Y","","판촉 행사와 기업 기념품에 쓰는 우산 샘플 28","우산;판촉;자동;접이식","umbrella;folding;color"
"P289","손잡이 머그 텀블러 28","11900","텀블러","https://placehold.co/640x640/111827/ffffff?text=P289","","active","2026-05-19T09:00:00Z","false","Y","","보온 보냉이 가능한 사무실 텀블러 샘플 28","텀블러;스텐;보온;보틀","tumbler;stainless;bottle"
"P290","판촉용 컬러 볼펜 28","1900","볼펜","https://placehold.co/640x640/1d4ed8/ffffff?text=P290","","active","2026-05-19T09:00:00Z","false","Y","","로고 인쇄가 가능한 판촉용 필기구 샘플 28","볼펜;펜;판촉;기념품","pen;stationery"
"P291","스포츠 타월 28","4000","타올","https://placehold.co/640x640/f8fafc/ffffff?text=P291","","active","2026-05-19T09:00:00Z","false","Y","","행사 답례와 기업 선물용 타올 샘플 28","수건;타월;답례품;생활용품","towel;gift"
"P292","방문형 메모지 28","2300","점착메모지","https://placehold.co/640x640/facc15/ffffff?text=P292","","active","2026-05-19T09:00:00Z","false","Y","","사무실 홍보와 방문 선물용 메모지 샘플 28","점착;메모지;사무용;판촉","sticky;memo;paper"
"P293","기념패 28","36100","상패","https://placehold.co/640x640/dbeafe/ffffff?text=P293","","active","2026-05-19T09:00:00Z","false","Y","","시상식과 감사 행사에 쓰는 상패 샘플 28","상패;크리스탈;트로피;감사패","crystal;trophy;award"
"P294","스케줄 달력 28","2700","달력","https://placehold.co/640x640/f97316/ffffff?text=P294","","active","2026-05-19T09:00:00Z","false","Y","","기업 홍보용 맞춤 제작 달력 샘플 28","달력;캘린더;탁상;홍보","calendar;desk"
"P295","장바구니 가방 28","4900","가방","https://placehold.co/640x640/84cc16/ffffff?text=P295","","active","2026-05-19T09:00:00Z","false","Y","","친환경 행사와 쇼핑용 가방 샘플 28","가방;에코백;파우치;친환경","bag;eco;pouch"
"P296","인쇄 마우스패드 28","2000","마우스패드","https://placehold.co/640x640/7c3aed/ffffff?text=P296","","active","2026-05-19T09:00:00Z","false","Y","","로고 인쇄가 가능한 데스크 용품 샘플 28","마우스패드;장패드;사무용;인쇄","mousepad;desk"
"P297","미니 구급함 28","3200","생활용품","https://placehold.co/640x640/0f766e/ffffff?text=P297","","active","2026-05-19T09:00:00Z","false","Y","","일상에서 쓰기 좋은 생활 판촉물 샘플 28","생활용품;판촉;휴대용;선물","lifestyle;gift"
"P298","판촉 자동 우산 29","7400","우산","https://placehold.co/640x640/2563eb/ffffff?text=P298","","active","2026-05-19T09:00:00Z","false","Y","","판촉 행사와 기업 기념품에 쓰는 우산 샘플 29","우산;판촉;자동;접이식","umbrella;folding;color"
"P299","스텐 보온 텀블러 29","12000","텀블러","https://placehold.co/640x640/111827/ffffff?text=P299","","active","2026-05-19T09:00:00Z","false","Y","","보온 보냉이 가능한 사무실 텀블러 샘플 29","텀블러;스텐;보온;보틀","tumbler;stainless;bottle"
"P300","고급 볼펜 세트 29","2000","볼펜","https://placehold.co/640x640/1d4ed8/ffffff?text=P300","","active","2026-05-19T09:00:00Z","false","Y","","로고 인쇄가 가능한 판촉용 필기구 샘플 29","볼펜;펜;판촉;기념품","pen;stationery"
"P301","호텔 수건 세트 29","4100","타올","https://placehold.co/640x640/f8fafc/ffffff?text=P301","","active","2026-05-19T09:00:00Z","false","Y","","행사 답례와 기업 선물용 타올 샘플 29","수건;타월;답례품;생활용품","towel;gift"
"P302","점착 메모지 세트 29","2400","점착메모지","https://placehold.co/640x640/facc15/ffffff?text=P302","","active","2026-05-19T09:00:00Z","false","Y","","사무실 홍보와 방문 선물용 메모지 샘플 29","점착;메모지;사무용;판촉","sticky;memo;paper"
"P303","크리스탈 감사패 29","36200","상패","https://placehold.co/640x640/dbeafe/ffffff?text=P303","","active","2026-05-19T09:00:00Z","false","Y","","시상식과 감사 행사에 쓰는 상패 샘플 29","상패;크리스탈;트로피;감사패","crystal;trophy;award"
"P304","탁상 달력 29","2800","달력","https://placehold.co/640x640/f97316/ffffff?text=P304","","active","2026-05-19T09:00:00Z","false","Y","","기업 홍보용 맞춤 제작 달력 샘플 29","달력;캘린더;탁상;홍보","calendar;desk"
"P305","친환경 에코백 29","5000","가방","https://placehold.co/640x640/84cc16/ffffff?text=P305","","active","2026-05-19T09:00:00Z","false","Y","","친환경 행사와 쇼핑용 가방 샘플 29","가방;에코백;파우치;친환경","bag;eco;pouch"
"P306","사무용 마우스패드 29","2100","마우스패드","https://placehold.co/640x640/7c3aed/ffffff?text=P306","","active","2026-05-19T09:00:00Z","false","Y","","로고 인쇄가 가능한 데스크 용품 샘플 29","마우스패드;장패드;사무용;인쇄","mousepad;desk"
"P307","휴대용 손소독제 29","3300","생활용품","https://placehold.co/640x640/0f766e/ffffff?text=P307","","active","2026-05-19T09:00:00Z","false","Y","","일상에서 쓰기 좋은 생활 판촉물 샘플 29","생활용품;판촉;휴대용;선물","lifestyle;gift"
"P308","UV 차단 장우산 30","7500","우산","https://placehold.co/640x640/2563eb/ffffff?text=P308","","active","2026-05-19T09:00:00Z","false","Y","","판촉 행사와 기업 기념품에 쓰는 우산 샘플 30","우산;판촉;자동;접이식","umbrella;folding;color"
"P309","블랙 진공 텀블러 30","12100","텀블러","https://placehold.co/640x640/111827/ffffff?text=P309","","active","2026-05-19T09:00:00Z","false","Y","","보온 보냉이 가능한 사무실 텀블러 샘플 30","텀블러;스텐;보온;보틀","tumbler;stainless;bottle"
"P310","금속 볼펜 30","2100","볼펜","https://placehold.co/640x640/1d4ed8/ffffff?text=P310","","active","2026-05-19T09:00:00Z","false","Y","","로고 인쇄가 가능한 판촉용 필기구 샘플 30","볼펜;펜;판촉;기념품","pen;stationery"
"P311","코마사 타월 30","4200","타올","https://placehold.co/640x640/f8fafc/ffffff?text=P311","","active","2026-05-19T09:00:00Z","false","Y","","행사 답례와 기업 선물용 타올 샘플 30","수건;타월;답례품;생활용품","towel;gift"
"P312","큐브 메모지 30","2500","점착메모지","https://placehold.co/640x640/facc15/ffffff?text=P312","","active","2026-05-19T09:00:00Z","false","Y","","사무실 홍보와 방문 선물용 메모지 샘플 30","점착;메모지;사무용;판촉","sticky;memo;paper"
"P313","유리 트로피 30","36300","상패","https://placehold.co/640x640/dbeafe/ffffff?text=P313","","active","2026-05-19T09:00:00Z","false","Y","","시상식과 감사 행사에 쓰는 상패 샘플 30","상패;크리스탈;트로피;감사패","crystal;trophy;award"
"P314","벽걸이 캘린더 30","2900","달력","https://placehold.co/640x640/f97316/ffffff?text=P314","","active","2026-05-19T09:00:00Z","false","Y","","기업 홍보용 맞춤 제작 달력 샘플 30","달력;캘린더;탁상;홍보","calendar;desk"
"P315","부직포 쇼핑백 30","5100","가방","https://placehold.co/640x640/84cc16/ffffff?text=P315","","active","2026-05-19T09:00:00Z","false","Y","","친환경 행사와 쇼핑용 가방 샘플 30","가방;에코백;파우치;친환경","bag;eco;pouch"
"P316","장패드 30","2200","마우스패드","https://placehold.co/640x640/7c3aed/ffffff?text=P316","","active","2026-05-19T09:00:00Z","false","Y","","로고 인쇄가 가능한 데스크 용품 샘플 30","마우스패드;장패드;사무용;인쇄","mousepad;desk"
"P317","칫솔 여행 세트 30","3400","생활용품","https://placehold.co/640x640/0f766e/ffffff?text=P317","","active","2026-05-19T09:00:00Z","false","Y","","일상에서 쓰기 좋은 생활 판촉물 샘플 30","생활용품;판촉;휴대용;선물","lifestyle;gift"
"P318","미니 접이식 우산 31","7600","우산","https://placehold.co/640x640/2563eb/ffffff?text=P318","","active","2026-05-19T09:00:00Z","false","Y","","판촉 행사와 기업 기념품에 쓰는 우산 샘플 31","우산;판촉;자동;접이식","umbrella;folding;color"
"P319","화이트 보틀 31","12200","텀블러","https://placehold.co/640x640/111827/ffffff?text=P319","","active","2026-05-19T09:00:00Z","false","Y","","보온 보냉이 가능한 사무실 텀블러 샘플 31","텀블러;스텐;보온;보틀","tumbler;stainless;bottle"
"P320","터치펜 겸용 볼펜 31","2200","볼펜","https://placehold.co/640x640/1d4ed8/ffffff?text=P320","","active","2026-05-19T09:00:00Z","false","Y","","로고 인쇄가 가능한 판촉용 필기구 샘플 31","볼펜;펜;판촉;기념품","pen;stationery"
